ENSEMBL,gene_symbol,logFC,abs.logFC.,AveExpr,t,P.Value,adj.P.Val,B,HBC_AVG,MIM_AVG,23HBC,26HBC,30HBC,31HBC,33HBC,37HBC,23MIM,26MIM,30MIM,31MIM,33MIM,37MIM
ENSG00000182963,GJC1,4.012206867,4.012206867,-1.633880974,4.183699664,0.001049748,0.003470216,-0.566985483,0.488022112,-3.75578406,1.9110731,3.175885264,-0.702028428,0.247097001,-1.196162742,-0.507731523,-4.964002862,-2.939743067,-3.856163475,-3.393316672,-2.586751791,-4.794726493
ENSG00000135960,EDAR,5.688461347,5.688461347,-1.635342907,6.305025954,2.60E-05,0.000228893,2.741046613,1.196675025,-4.467360839,-0.296522319,0.547068473,1.682635422,2.236755057,0.073926422,2.936187097,-4.964002862,-2.45431624,-3.856163475,-4.978279173,-5.756676793,-4.794726493
ENSG00000243440,LOC388813,2.608419618,2.608419618,-1.635722563,3.368246628,0.004977892,0.01184909,-2.025537425,-0.376869544,-2.894575582,-3.103877241,-1.400464107,0.952475006,1.140181797,0.497734131,-0.347266851,-3.379040361,-2.45431624,-2.633771054,-3.393316672,-2.297245174,-3.209763992
ENSG00000092345,DAZL,-1.519557498,1.519557498,-1.635867281,-2.83069019,0.014057159,0.027741813,-2.988581688,-2.398744484,-0.872990079,-1.229408123,-2.622856528,-2.649561008,-1.181746297,-3.698663082,-3.010231863,-0.20911536,0.095880842,-1.981694357,-1.071388578,-1.36435937,-0.707263652
ENSG00000204345,CD300LD,0.914356313,0.914356313,-1.636440948,1.036428067,0.318715192,0.386793953,-5.656324959,-1.16313662,-2.109745277,-4.688839742,-0.300928433,-0.247462565,-0.634258502,-1.035698069,-0.071632408,-2.15664794,-2.939743067,-0.583144981,-0.334422983,-1.849786197,-4.794726493
ENSG00000184515,BEX5,1.934822248,1.934822248,-1.637796286,3.316903342,0.005496973,0.012842416,-2.122422726,-0.636291438,-2.639301135,-1.51891474,0.746377282,-0.412521811,-1.422754397,-0.074172217,-1.135762745,-4.964002862,-1.802239544,-2.271200974,-2.656351078,-1.669213952,-2.472798398
ENSG00000205791,LOH12CR2,-0.26469538,0.26469538,-1.638336148,-0.469373364,0.646502173,0.702513994,-6.0742779,-1.836959406,-1.439712891,-0.988400024,-4.207819029,-1.369453089,-2.560257921,-0.760063627,-1.135762745,-1.057112267,-0.738109206,-1.353663134,-1.277839455,-2.586751791,-1.624801491
ENSG00000223522,LOC100505716,1.906845912,1.906845912,-1.638349683,3.603083398,0.003165883,0.008218439,-1.60935946,-0.690527725,-2.586171642,-0.440912228,-1.885890934,-0.702028428,-0.127298513,-0.639769393,-0.347266851,-2.15664794,-1.174208321,-2.633771054,-1.808354172,-2.949321871,-4.794726493
ENSG00000239265,CLRN1-AS1,-4.885081062,4.885081062,-1.639280142,-6.925130022,9.91E-06,0.000122076,3.57270742,-4.05994886,0.781388576,-3.103877241,-4.207819029,-5.45691593,-3.297223515,-5.283625583,-3.010231863,1.543791778,-0.403690167,0.050727121,0.307123046,1.298605643,1.891774034
ENSG00000205913,SRRM2-AS1,0.722607831,0.722607831,-1.639654632,1.053847982,0.310961101,0.378834406,-5.63901388,-1.206960817,-2.072348448,-1.88148482,0.040108485,-0.81305974,-2.560257921,-0.89130816,-1.135762745,-2.15664794,-1.802239544,-0.396731856,-2.656351078,-0.627393776,-4.794726493
ENSG00000164946,FREM1,1.596230028,1.596230028,-1.640042565,2.448494911,0.029133511,0.050914624,-3.656741817,-0.766169589,-2.513915542,0.440443275,-0.120356188,-0.933353974,-1.181746297,-2.113700581,-0.688303768,-3.379040361,-1.354780567,-1.048808553,-4.978279173,-1.849786197,-2.472798398
ENSG00000128602,SMO,1.991084495,1.991084495,-1.64027905,3.666989697,0.002800281,0.007460604,-1.493861593,-0.623765921,-2.65679218,-1.229408123,-0.300928433,-0.598934935,-0.238329826,-0.239231464,-1.135762745,-2.15664794,-2.091746161,-0.91756402,-4.978279173,-2.586751791,-3.209763992
ENSG00000186868,MAPT,2.484248513,2.484248513,-1.640358744,3.604147401,0.003159416,0.008209227,-1.602002004,-0.355748945,-2.924968542,0.9835856,1.07758319,-0.598934935,-0.97529542,-2.113700581,-0.507731523,-2.642074767,-3.676708662,-1.193198462,-3.393316672,-4.171714292,-2.472798398
ENSG00000164675,IQUB,-1.044464391,1.044464391,-1.640680981,-1.945375829,0.073460912,0.110918533,-4.475165785,-2.180864264,-1.100497698,-1.88148482,-4.207819029,-1.550025335,-2.074831094,-2.476270661,-0.894754646,-0.716075349,-1.174208321,-0.797269786,-2.656351078,-0.712282673,-0.546798979
ENSG00000145283,SLC10A6,-4.11543686,4.11543686,-1.641747761,-6.44780463,2.07E-05,0.000196812,2.961712013,-3.624709742,0.341214219,-2.366911647,-0.74838741,-5.45691593,-4.882186016,-5.283625583,-3.010231863,0.080391257,0.571218852,0.340233738,0.151003844,-0.028756338,0.933193962
ENSG00000134201,GSTM5,1.597966341,1.597966341,-1.6427704,2.190488121,0.047122259,0.07636257,-4.088715095,-0.886064244,-2.399476555,-2.366911647,-0.74838741,0.097672922,-1.422754397,-1.035698069,0.159693138,-4.964002862,-1.561231444,-1.740686258,-1.071388578,-4.171714292,-0.887835897
ENSG00000197308,GATA3-AS1,-1.753652876,1.753652876,-1.643080857,-2.79400213,0.01508428,0.029424416,-3.050765127,-2.479648955,-0.806512759,-1.229408123,-0.507379311,-3.871953429,-4.882186016,-2.113700581,-2.273266269,0.321399357,-1.013743649,-1.353663134,-0.58596175,-1.112820603,-1.094286775
ENSG00000244274,DBNDD2,2.288887767,2.288887767,-1.643739323,4.025599595,0.001413894,0.004373275,-0.854805817,-0.503842921,-2.783635725,-0.440912228,-1.400464107,-0.81305974,-0.794723174,0.497734131,-0.071632408,-3.379040361,-2.091746161,-3.119197881,-0.73035166,-2.586751791,-4.794726493
ENSG00000186889,TMEM17,0.630976782,0.630976782,-1.644133158,1.528773241,0.150049622,0.203077867,-5.082486214,-1.296253901,-1.992012415,-0.988400024,-0.507379311,-1.208988417,-2.560257921,-1.824193964,-0.688303768,-2.15664794,-1.561231444,-1.740686258,-2.656351078,-1.849786197,-1.987371571
ENSG00000249835,VCAN-AS1,0.289147759,0.289147759,-1.645745894,0.274364352,0.788074124,0.82707714,-6.14973678,-1.482654003,-1.808837784,-0.6013769,-1.885890934,-0.598934935,-0.97529542,-3.698663082,-1.135762745,-3.379040361,0.230181934,0.748698583,0.513573923,-4.171714292,-4.794726493
ENSG00000172348,RCAN2,3.004225552,3.004225552,-1.645878183,3.933755683,0.001682703,0.005009258,-1.012018432,-0.147168517,-3.14458785,-1.51891474,0.746377282,-0.702028428,0.544078739,1.83531549,-1.787839442,-2.15664794,-2.45431624,-3.119197881,-3.393316672,-2.949321871,-4.794726493
ENSG00000167476,JSRP1,0.199686074,0.199686074,-1.648387408,0.263588203,0.796188958,0.833571678,-6.152278317,-1.519885291,-1.776889526,-0.6013769,-1.037894027,-0.412521811,-3.297223515,-0.760063627,-3.010231863,-1.263563144,-1.561231444,-0.686238473,-1.808354172,-0.547223427,-4.794726493
ENSG00000189420,ZFP92,0.170482561,0.170482561,-1.649504407,0.347105363,0.734012852,0.779650418,-6.125978714,-1.53120009,-1.767808724,-1.88148482,-1.037894027,-1.208988417,-2.074831094,-2.476270661,-0.507731523,-3.379040361,-0.86935374,-1.981694357,-1.808354172,-1.233114837,-1.335294874
ENSG00000183837,PNMA3,0.515000121,0.515000121,-1.649513642,0.564087412,0.582202903,0.643811222,-6.025612996,-1.386985049,-1.912042235,-1.51891474,-1.885890934,-0.171513711,-4.882186016,0.208227513,-0.071632408,-1.794077861,-1.174208321,-0.23167261,-1.808354172,-1.669213952,-4.794726493
ENSG00000180914,OXTR,1.220906896,1.220906896,-1.650313122,2.514340697,0.025725296,0.045845024,-3.54737239,-1.03313411,-2.267492135,-0.296522319,-0.507379311,-1.369453089,-1.422754397,-0.329429273,-2.273266269,-1.794077861,-2.939743067,-1.193198462,-3.393316672,-2.297245174,-1.987371571
ENSG00000237923,LINC02570,1.013295752,1.013295752,-1.652168119,2.2257532,0.044156483,0.072174116,-4.03361093,-1.155961709,-2.148374529,-1.51891474,-1.400464107,-0.50271962,-1.181746297,-1.824193964,-0.507731523,-2.15664794,-2.939743067,-0.686238473,-2.170924251,-2.949321871,-1.987371571
ENSG00000230709,LOC284191,1.734636365,1.734636365,-1.652316912,2.647760503,0.019960397,0.037158666,-3.312616594,-0.786405177,-2.518228647,-1.88148482,-1.885890934,0.520363993,0.072010295,-1.196162742,-0.347266851,-1.263563144,-2.45431624,-1.353663134,-3.393316672,-1.849786197,-4.794726493
ENSG00000257446,ZNF878,1.114394992,1.114394992,-1.652885907,2.531918231,0.024882531,0.044601024,-3.517148209,-1.055711164,-2.250060651,-1.229408123,-0.300928433,-1.064598507,-1.422754397,-2.113700581,-0.202876941,-3.379040361,-2.091746161,-1.981694357,-1.518847554,-2.056237075,-2.472798398
ENSG00000163449,TMEM169,0.488648491,0.488648491,-1.652933709,0.7101633,0.49002523,0.557413299,-5.931924131,-1.346248595,-1.959618823,-1.51891474,-0.300928433,-1.997484311,-0.35862406,-2.113700581,-1.787839442,-2.642074767,-1.561231444,-0.583144981,-0.120298178,-2.056237075,-4.794726493
ENSG00000164736,SOX17,2.522082233,2.522082233,-1.654241423,2.946301569,0.011250515,0.023086952,-2.776983262,-0.347150942,-2.961331904,1.193803308,1.284034068,0.271004524,-3.297223515,-0.639769393,-0.894754646,-2.642074767,-1.354780567,-2.633771054,-3.393316672,-2.949321871,-4.794726493
ENSG00000205457,TP53TG3C,-3.94061984,3.94061984,-1.654438199,-4.992681332,0.000238916,0.001133565,0.787998886,-3.54380527,0.234928872,-1.229408123,-1.400464107,-5.45691593,-4.882186016,-5.283625583,-3.010231863,0.650706982,-0.50678366,-0.686238473,-0.454717217,1.011507532,1.395098066
ENSG00000186952,TMEM232,-0.723066953,0.723066953,-1.654736934,-1.106689401,0.2882934,0.354908798,-5.579995592,-1.965170745,-1.344303123,-1.51891474,-0.300928433,-2.286990929,-1.712261014,-2.961697488,-3.010231863,-3.379040361,0.353038682,-1.353663134,-2.170924251,-1.112820603,-0.40240907
ENSG00000232995,RGS5,-0.45495556,0.45495556,-1.656120571,-0.995775418,0.337358241,0.405885375,-5.691538648,-1.89068398,-1.421557162,-1.88148482,-2.622856528,-1.756476212,-0.489868593,-1.583185865,-3.010231863,-1.504571244,-0.738109206,-1.53423538,-1.277839455,-1.001789291,-2.472798398
ENSG00000124257,NEURL2,2.050058283,2.050058283,-1.656927451,4.160998078,0.001095446,0.003588591,-0.617621934,-0.642703281,-2.67115162,-1.229408123,-1.037894027,-0.702028428,-1.422754397,0.001776636,0.534088653,-3.379040361,-3.676708662,-3.119197881,-2.170924251,-2.056237075,-1.624801491
ENSG00000258928,LOC102723604,1.220270058,1.220270058,-1.657728383,1.26513286,0.22781714,0.29038909,-5.405634578,-1.023778513,-2.291678253,-4.688839742,-0.507379311,0.157793914,-1.712261014,0.073926422,0.534088653,-2.15664794,-2.091746161,-0.311842959,-4.978279173,-1.001789291,-3.209763992
ENSG00000183479,TREX2,-0.000578917,0.000578917,-1.658364638,-0.001092323,0.999144875,0.999278118,-6.185895832,-1.668944048,-1.647785228,-0.781949146,-1.400464107,-2.649561008,-0.794723174,-2.113700581,-2.273266269,-0.009806552,-1.802239544,-2.633771054,-1.518847554,-2.586751791,-1.335294874
ENSG00000144407,PTH2R,-1.294787038,1.294787038,-1.660210237,-2.075241279,0.058166795,0.091045966,-4.26754393,-2.289759508,-1.030660967,-0.781949146,-1.037894027,-1.550025335,-2.074831094,-3.698663082,-4.595194364,-1.263563144,-0.86935374,0.231299366,-1.277839455,-1.669213952,-1.335294874
ENSG00000130783,CCDC62,-0.16129899,0.16129899,-1.660210237,-0.342522075,0.737379485,0.78270905,-6.124343598,-1.784256998,-1.536163476,-3.103877241,-2.622856528,-0.81305974,-1.181746297,-1.196162742,-1.787839442,-2.15664794,-0.50678366,-1.353663134,-1.518847554,-2.056237075,-1.624801491
ENSG00000166257,SCN3B,1.851508416,1.851508416,-1.661086216,3.094436457,0.00845119,0.018298847,-2.521007572,-0.752185613,-2.569986819,0.355554378,-0.300928433,0.324443783,-0.794723174,-1.824193964,-2.273266269,-3.379040361,-3.676708662,-1.981694357,-1.808354172,-2.949321871,-1.624801491
ENSG00000169946,ZFPM2,-0.359816529,0.359816529,-1.662129358,-0.45146352,0.65902272,0.713780012,-6.079415014,-1.834401412,-1.489857304,0.06604776,-0.507379311,-0.933353974,-4.882186016,-2.476270661,-2.273266269,-0.440440906,-1.561231444,-2.271200974,-3.393316672,-1.233114837,-0.039838991
ENSG00000162620,LRRIQ3,-0.347868792,0.347868792,-1.662605658,-0.406831266,0.690686239,0.741396077,-6.098612485,-1.849520866,-1.47569045,-2.366911647,-1.400464107,-1.208988417,-0.634258502,-0.89130816,-4.595194364,-0.106021867,-0.132388145,-0.486929665,-1.277839455,-2.056237075,-4.794726493
ENSG00000110025,SNX15,0.402541809,0.402541809,-1.662988318,0.592906076,0.563317867,0.626437757,-6.006926641,-1.429424995,-1.896551642,-0.988400024,-1.400464107,-1.756476212,-1.181746297,-1.824193964,-1.425269363,-2.15664794,-2.091746161,-0.486929665,0.447985582,-2.297245174,-4.794726493
ENSG00000197748,CFAP43,-1.865321245,1.865321245,-1.664765637,-3.022721094,0.009707416,0.020469273,-2.639623957,-2.661149789,-0.668381484,-2.366911647,-4.207819029,-1.550025335,-4.882186016,-1.824193964,-1.135762745,-0.20911536,-0.132388145,-1.53423538,-0.73035166,-1.36435937,-0.039838991
ENSG00000266402,SNHG25,1.356221087,1.356221087,-1.665440334,1.700996965,0.11249213,0.159270055,-4.839234046,-1.036494703,-2.294385966,-0.988400024,-4.207819029,-0.030651175,0.672402836,-0.528738081,-1.135762745,-2.642074767,-1.013743649,-1.740686258,-1.277839455,-2.297245174,-4.794726493
ENSG00000134569,LRP4,1.935172101,1.935172101,-1.665554005,3.233152788,0.006463002,0.014687538,-2.270484795,-0.65995639,-2.67115162,0.169141253,0.746377282,-1.208988417,-1.712261014,-0.528738081,-1.425269363,-1.263563144,-3.676708662,-3.856163475,-2.656351078,-1.36435937,-3.209763992
ENSG00000129195,PIMREG,2.22964375,2.22964375,-1.666622469,3.991863573,0.001507112,0.004591538,-0.913234599,-0.520760501,-2.812484438,0.265356569,0.436037161,-1.064598507,-1.181746297,-0.154342566,-1.425269363,-2.642074767,-2.939743067,-1.740686258,-4.978279173,-2.586751791,-1.987371571
ENSG00000204335,SP5,-3.807082525,3.807082525,-1.669357201,-4.91911002,0.000272429,0.0012486,0.669103112,-3.483376924,0.144662522,-3.103877241,-0.74838741,-3.871953429,-4.882186016,-5.283625583,-3.010231863,0.70842248,0.023731057,0.96826496,0.80308054,0.351847664,-1.987371571
ENSG00000118407,FILIP1,-0.413248587,0.413248587,-1.670498984,-0.563315934,0.582712974,0.64424861,-6.02063696,-1.856275501,-1.484722467,-0.296522319,-0.507379311,-1.064598507,-4.882186016,-2.961697488,-1.425269363,-0.716075349,-1.561231444,-3.119197881,-1.518847554,-0.898695798,-1.094286775
ENSG00000130876,SLC7A10,-2.426319356,2.426319356,-1.67083479,-3.890197829,0.001827956,0.005342581,-1.087133978,-2.880479594,-0.461189985,-3.103877241,-2.622856528,-2.286990929,-2.560257921,-3.698663082,-3.010231863,-0.009806552,-1.013743649,-2.271200974,0.231174193,0.843236049,-0.546798979
ENSG00000112218,GPR63,0.663768247,0.663768247,-1.673680634,0.82905618,0.42188976,0.490725209,-5.837881691,-1.25219369,-2.095167579,-0.988400024,1.001634337,-2.649561008,-2.560257921,-0.528738081,-1.787839442,-2.642074767,-1.013743649,-2.271200974,-4.978279173,-0.330412038,-1.335294874
ENSG00000169704,GP9,-0.861096896,0.861096896,-1.673953496,-1.099955529,0.291111119,0.357927159,-5.583344528,-2.031745946,-1.316161047,-1.229408123,-1.885890934,-1.369453089,-2.074831094,-5.283625583,-0.347266851,-1.057112267,-0.738109206,0.391764039,-2.656351078,-1.36435937,-2.472798398
ENSG00000167524,SGK494,1.226998611,1.226998611,-1.674511697,3.185614216,0.00708526,0.015836605,-2.360479343,-1.071187765,-2.277835629,-1.51891474,-1.037894027,-1.208988417,-0.634258502,-0.89130816,-1.135762745,-1.794077861,-2.45431624,-1.981694357,-1.277839455,-2.949321871,-3.209763992
ENSG00000136866,ZFP37,-0.173867876,0.173867876,-1.67473535,-0.242837018,0.811884161,0.847415208,-6.151937308,-1.806069516,-1.543401184,-4.688839742,-2.622856528,-0.171513711,-0.634258502,-1.824193964,-0.894754646,-3.379040361,-1.561231444,-1.193198462,-0.73035166,-1.508749279,-0.887835897
ENSG00000109576,AADAT,-0.827404987,0.827404987,-1.675702005,-0.954788517,0.356934621,0.426002965,-5.726029649,-1.970372011,-1.381031999,0.668712263,0.650161966,-2.286990929,-2.560257921,-5.283625583,-3.010231863,-2.15664794,-1.561231444,-1.53423538,-1.071388578,0.024682921,-1.987371571
ENSG00000228436,LOC105378663,-1.589261211,1.589261211,-1.676192208,-3.049187233,0.009223543,0.019696326,-2.596265699,-2.471565869,-0.880818548,-1.229408123,-4.207819029,-3.871953429,-1.422754397,-1.824193964,-2.273266269,-0.571685439,-0.86935374,-0.686238473,-1.808354172,-0.802480482,-0.546798979
ENSG00000171747,LGALS4,-0.639299061,0.639299061,-1.676736597,-0.713602739,0.487964754,0.555518849,-5.920464679,-2.06184132,-1.291631874,-4.688839742,-4.207819029,-1.064598507,-2.560257921,1.286230025,-1.135762745,-0.876540021,-2.939743067,-1.048808553,-1.071388578,0.174060545,-1.987371571
ENSG00000136883,KIF12,1.733342175,1.733342175,-1.677520711,1.428948711,0.176377414,0.23341659,-5.197157771,-0.724626257,-2.630415166,2.947784879,2.058967512,-0.933353974,-1.712261014,-2.113700581,-4.595194364,-2.15664794,-0.50678366,-2.633771054,-3.393316672,-2.297245174,-4.794726493
ENSG00000118473,SGIP1,1.11970125,1.11970125,-1.678799178,1.505847424,0.155781635,0.209838413,-5.105097964,-1.063362109,-2.294236247,0.169141253,-1.400464107,-0.81305974,-0.238329826,-2.961697488,-1.135762745,-1.504571244,-3.676708662,-0.311842959,-1.808354172,-1.669213952,-4.794726493
ENSG00000186115,CYP4F2,0.656345917,0.656345917,-1.679239777,0.562650249,0.583153286,0.644640386,-6.021894001,-1.400381883,-1.958097671,-3.103877241,-4.207819029,-0.50271962,0.732523829,-1.583185865,0.262786631,-2.642074767,-2.45431624,1.677815097,0.636430671,-4.171714292,-4.794726493
ENSG00000159784,FAM131B,1.417608289,1.417608289,-1.679561299,2.127153263,0.052922822,0.084119433,-4.186664088,-0.915681739,-2.44344086,-0.6013769,0.184498394,-1.369453089,-2.560257921,-0.639769393,-0.507731523,-4.964002862,-1.174208321,-0.91756402,-1.808354172,-2.586751791,-3.209763992
ENSG00000169918,OTUD7A,2.306390123,2.306390123,-1.680588266,5.202018556,0.000165099,0.000858463,1.134914042,-0.541177445,-2.819999086,-1.51891474,-1.400464107,-0.030651175,-0.127298513,-0.528738081,0.359001946,-3.379040361,-2.939743067,-2.633771054,-2.170924251,-2.586751791,-3.209763992
ENSG00000159173,TNNI1,-3.976590726,3.976590726,-1.683539119,-5.171142929,0.000174284,0.000893417,1.072511887,-3.592056373,0.224978136,-4.688839742,-1.400464107,-5.45691593,-1.712261014,-5.283625583,-3.010231863,-0.716075349,0.023731057,-0.583144981,0.066114946,1.423232297,1.136010845
ENSG00000236432,LOC654841,-1.413493125,1.413493125,-1.684584467,-2.500722135,0.026397107,0.04685299,-3.558850698,-2.400996952,-0.968171982,-3.103877241,-2.622856528,-2.649561008,-2.560257921,-1.196162742,-2.273266269,-0.876540021,-2.939743067,-0.686238473,-1.071388578,-0.084251451,-0.150870303
ENSG00000173988,LRRC63,-0.104988657,0.104988657,-1.685411245,-0.187507738,0.854129325,0.883334934,-6.163355274,-1.737252556,-1.633569933,-0.781949146,-4.207819029,-1.997484311,-1.712261014,-1.376734987,-0.347266851,-2.15664794,-1.802239544,-1.193198462,-1.277839455,-0.898695798,-2.472798398
ENSG00000197977,ELOVL2,1.13313157,1.13313157,-1.685418865,0.941475469,0.363462351,0.432376643,-5.735850977,-1.004285396,-2.366552334,1.940516878,2.331339782,-1.208988417,-3.297223515,-1.196162742,-4.595194364,-3.379040361,-2.091746161,-1.353663134,-4.978279173,0.076213221,-2.472798398
ENSG00000170465,KRT6C,-0.878837168,0.878837168,-1.685576392,-1.407700881,0.182453435,0.240186053,-5.228140017,-2.078301499,-1.292851285,-0.165277786,-0.74838741,-1.550025335,-3.297223515,-3.698663082,-3.010231863,-1.263563144,-2.091746161,-1.193198462,-2.170924251,-0.330412038,-0.707263652
ENSG00000206052,DOK6,3.226982058,3.226982058,-1.686440351,6.071112916,3.80E-05,0.000295251,2.456041686,-0.05233576,-3.320544942,-1.229408123,0.184498394,0.324443783,-0.02420502,-0.528738081,0.959394488,-3.379040361,-1.802239544,-3.119197881,-3.393316672,-3.434748698,-4.794726493
ENSG00000164816,DEFA5,0.842516438,0.842516438,-1.687268051,0.58032693,0.571520396,0.633714484,-6.008721521,-1.192783153,-2.18175295,-3.103877241,0.436037161,0.692831189,0.790239326,-5.283625583,-0.688303768,-3.379040361,-0.50678366,3.15506378,-4.978279173,-4.171714292,-3.209763992
ENSG00000143869,GDF7,-0.777886656,0.777886656,-1.688655992,-0.782925332,0.447563493,0.516184695,-5.868299455,-2.035455939,-1.341856046,-3.103877241,-1.400464107,-1.369453089,-2.074831094,-2.476270661,-1.787839442,-4.964002862,1.680843343,-1.353663134,0.694146169,-0.898695798,-3.209763992
ENSG00000141391,PRELID3A,2.761018296,2.761018296,-1.689564264,4.260351883,0.000909429,0.00311103,-0.440530609,-0.329071979,-3.05005655,0.355554378,-0.120356188,-0.702028428,-0.489868593,-0.329429273,-0.688303768,-2.15664794,-1.802239544,-2.271200974,-1.518847554,-5.756676793,-4.794726493
ENSG00000205847,OR7E91P,-4.068219399,4.068219399,-1.691058072,-5.6699709,7.39E-05,0.000473661,1.841171818,-3.64286547,0.260749326,-1.51891474,-0.120356188,-5.45691593,-4.882186016,-5.283625583,-4.595194364,0.70842248,-0.052217797,-0.155723757,0.231174193,0.58317321,0.249667627
ENSG00000120337,TNFSF18,2.027112672,2.027112672,-1.691660748,1.910451217,0.078160336,0.11678373,-4.517738507,-0.641668887,-2.741652609,-1.229408123,1.814548784,0.324443783,-4.882186016,0.073926422,0.048661826,-2.15664794,-2.45431624,-3.856163475,-1.518847554,-1.669213952,-4.794726493
ENSG00000120645,IQSEC3,3.29974123,3.29974123,-1.692899578,3.329767907,0.00536201,0.01259026,-2.080760412,-0.030845735,-3.354953421,-1.88148482,-1.885890934,0.60917326,-0.634258502,1.125765353,2.481621233,-4.964002862,-1.354780567,-1.740686258,-4.978279173,-2.297245174,-4.794726493
ENSG00000261040,WFDC21P,0.915813198,0.915813198,-1.693204293,1.255731514,0.231101223,0.294042098,-5.413323473,-1.185104336,-2.201304251,-0.6013769,-0.74838741,-2.649561008,-2.074831094,-0.528738081,-0.507731523,-1.263563144,-0.50678366,-3.856163475,-1.277839455,-1.508749279,-4.794726493
ENSG00000105997,HOXA3,1.771599414,1.771599414,-1.693514465,3.850994723,0.001969635,0.005660014,-1.163805501,-0.770761914,-2.616267016,-0.988400024,-0.507379311,-1.756476212,0.162208104,-1.583185865,0.048661826,-2.15664794,-2.939743067,-2.633771054,-2.170924251,-2.586751791,-3.209763992
ENSG00000105088,OLFM2,3.552349032,3.552349032,-1.693560691,4.788978826,0.000344221,0.001493085,0.457479006,0.104502261,-3.491623643,-0.781949146,-1.037894027,-1.208988417,0.609667081,0.983160958,2.063017119,-3.379040361,-3.676708662,-2.271200974,-3.393316672,-3.434748698,-4.794726493
ENSG00000151067,CACNA1C,1.92855384,1.92855384,-1.693613607,2.756489912,0.016210578,0.031266336,-3.115554977,-0.68449596,-2.702731253,1.193803308,-1.400464107,-1.550025335,0.162208104,-1.824193964,-0.688303768,-4.964002862,-2.45431624,-1.193198462,-3.393316672,-2.586751791,-1.624801491
ENSG00000158477,CD1A,-1.471152584,1.471152584,-1.694241054,-2.071384608,0.05857503,0.091576652,-4.268354445,-2.370663979,-1.017818129,-2.366911647,-0.300928433,-3.871953429,-0.97529542,-3.698663082,-3.010231863,-1.263563144,-0.307474852,-0.583144981,0.576309679,-2.056237075,-2.472798398
ENSG00000207031,SNORD59A,1.821621365,1.821621365,-1.694732041,2.442216106,0.029480276,0.051388915,-3.662427256,-0.875548541,-2.513915542,-0.6013769,-4.207819029,-0.50271962,-0.489868593,0.388799759,0.159693138,-2.15664794,-3.676708662,-2.271200974,-1.071388578,-3.434748698,-2.472798398
ENSG00000258602,LINC01629,4.832745043,4.832745043,-1.696631478,7.946037462,2.26E-06,4.91E-05,4.810969183,0.687109868,-4.080372824,1.333528071,1.149732976,0.846864818,0.790239326,0.073926422,-0.071632408,-2.15664794,-3.676708662,-5.441125976,-2.656351078,-5.756676793,-4.794726493
ENSG00000129028,THAP10,0.405424285,0.405424285,-1.696821485,0.672893845,0.51268501,0.579119392,-5.951227494,-1.445658285,-1.947984686,-0.044983552,0.315742927,-1.550025335,-1.422754397,-2.961697488,-3.010231863,-1.057112267,-2.091746161,-1.353663134,-2.656351078,-2.056237075,-2.472798398
ENSG00000166736,HTR3A,0.041970591,0.041970591,-1.697257587,0.054828478,0.957100667,0.965988153,-6.178683983,-1.666934029,-1.727581146,-4.688839742,-1.885890934,-1.756476212,1.048551322,-1.824193964,-0.894754646,-2.15664794,-1.802239544,-0.797269786,-0.73035166,-1.669213952,-3.209763992
ENSG00000153707,PTPRD,3.872730037,3.872730037,-1.697743172,5.607298184,8.21E-05,0.000514447,1.754046479,0.312046614,-3.707532957,-0.440912228,1.941928091,-0.099363926,0.609667081,-1.035698069,0.896658732,-4.964002862,-3.676708662,-1.981694357,-4.978279173,-3.434748698,-3.209763992
ENSG00000100505,TRIM9,1.188675302,1.188675302,-1.697851804,2.157216491,0.050090886,0.080316052,-4.137853595,-1.044478155,-2.351225452,-0.781949146,-1.037894027,-1.756476212,-0.35862406,-1.824193964,-0.507731523,-2.642074767,-1.802239544,-1.740686258,-1.277839455,-1.849786197,-4.794726493
ENSG00000125900,SIRPD,-0.217258578,0.217258578,-1.699024469,-0.266449364,0.794031952,0.831739135,-6.14144346,-1.881381111,-1.516667827,-3.103877241,-4.207819029,-1.064598507,0.072010295,-1.196162742,-1.787839442,-2.642074767,0.095880842,-0.311842959,-0.334422983,-3.434748698,-2.472798398
ENSG00000038295,TLL1,2.031211188,2.031211188,-1.699521288,1.681475534,0.116289645,0.163821972,-4.851621791,-0.608432226,-2.790610349,2.322387514,1.858270162,0.215509412,-4.882186016,-1.376734987,-1.787839442,-3.379040361,-0.738109206,-3.119197881,-2.656351078,-2.056237075,-4.794726493
ENSG00000129654,FOXJ1,2.423511416,2.423511416,-1.700578561,2.291513462,0.039090057,0.065166508,-3.904532346,-0.476188579,-2.924968542,-4.688839742,1.520101426,1.082242881,-0.238329826,-0.89130816,0.359001946,-2.642074767,-1.013743649,-2.271200974,-3.393316672,-3.434748698,-4.794726493
ENSG00000116032,GRIN3B,1.55159428,1.55159428,-1.700864842,2.485264317,0.027180132,0.048023071,-3.589130263,-0.918328235,-2.483401449,-0.988400024,-0.120356188,0.271004524,-1.712261014,-1.824193964,-1.135762745,-1.504571244,-2.45431624,-3.119197881,-0.73035166,-2.297245174,-4.794726493
