"GENENAME","log2FoldChange","padj","baseMean","lfcSE","stat","pvalue","GENEID"
"TPM3P1",NA,NA,0,NA,NA,NA,"ENSG00000213050"
"RPL5P5",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000213051"
"EEF1B2P7",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213055"
"C1orf220",-0.375183163211402,0.99998618434358,13.7261802293822,2.21709040593402,-0.169223213544755,0.865621071334709,"ENSG00000213057"
"ENSG00000213058",2.14981942672239,0.99998618434358,68.1728310602582,5.01910478322664,0.428327265433246,0.668412870956378,"ENSG00000213058"
"ENSG00000213060",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213060"
"PFN1P11",1.67757898977597,NA,0.888608594660017,5.85337929330468,0.286600082741066,0.774418551069613,"ENSG00000213061"
"ENSG00000213062",-0.0827447629007701,0.99998618434358,256.308694128571,1.23237870261351,-0.0671423181245286,0.94646840489299,"ENSG00000213062"
"RPL29P7",0.677609253674391,NA,0.607168799866582,5.94159834981134,0.114044944437536,0.90920216532896,"ENSG00000213063"
"SFT2D2",0.0389708713209828,0.99998618434358,432.934807024268,1.15670130724849,0.0336913869438646,0.973123247298084,"ENSG00000213064"
"ENSG00000213065",NA,NA,0,NA,NA,NA,"ENSG00000213065"
"CEP43",-0.529448063987169,0.99998618434358,329.128362888789,1.20285499068058,-0.440159510572098,0.659821582691212,"ENSG00000213066"
"ENSG00000213067",0.677609253674391,NA,0.607168799866582,5.94159834981134,0.114044944437536,0.90920216532896,"ENSG00000213067"
"ENSG00000213068",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213068"
"KRT8P40",-1.574005284875,NA,3.8984526658319,3.45731939817834,-0.455267536376403,0.648916778359505,"ENSG00000213069"
"HMGB3P6",-0.0954110325557309,NA,1.77491568134698,5.1241611571225,-0.0186198344724406,0.985144379957571,"ENSG00000213070"
"LPAL2",NA,NA,0,NA,NA,NA,"ENSG00000213071"
"CHP1P2",4.39823699993911,NA,1.40719897396718,5.80651520561812,0.757465854163885,0.448770815402436,"ENSG00000213073"
"RPL31P11",2.49839930991488,NA,1.84016736234784,4.68138712349385,0.533687824571589,0.593557534258003,"ENSG00000213075"
"ENSG00000213076",NA,NA,0,NA,NA,NA,"ENSG00000213076"
"ENSG00000213078",0.49166045213005,NA,1.37090365076028,5.70332112319342,0.0862059914758504,0.931302667931931,"ENSG00000213078"
"SCAF8",-0.280706095326005,0.99998618434358,1117.19862089435,1.12811480722914,-0.248827595850347,0.803494143920615,"ENSG00000213079"
"ENSG00000213080",-0.0624899710294277,0.99998618434358,11.334945913462,2.64729117713227,-0.0236052503665733,0.981167484132461,"ENSG00000213080"
"ARPC1BP1",NA,NA,0,NA,NA,NA,"ENSG00000213081"
"PPP1R14BP2",-0.511631046153054,NA,2.17892771193369,4.72383738609895,-0.108308352793569,0.913751097024644,"ENSG00000213082"
"VPS26CP1",NA,NA,0,NA,NA,NA,"ENSG00000213083"
"CFAP45",-0.373013177988256,0.99998618434358,92.3920369583169,1.31667462322378,-0.283299435873504,0.776947309687246,"ENSG00000213085"
"ENSG00000213087",-3.95737899243793,NA,1.61604812234682,5.98768538031446,-0.660919661117883,0.508663836570863,"ENSG00000213087"
"ACKR1",5.07633444583751,NA,2.25151835834748,5.04147462228888,1.00691460855412,0.3139758111463,"ENSG00000213088"
"PDCL3P5",-1.09686448471242,NA,1.49347588655355,5.59825391200792,-0.195929749159772,0.844665152062311,"ENSG00000213089"
"SCYL2P1",1.87301030312334,0.99998618434358,6.50169995741355,3.03144630479154,0.617860293340126,0.536667434914592,"ENSG00000213090"
"PHB1P1",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000213091"
"ZNF254",0.447040270735399,0.99998618434358,105.016964563668,1.33499600413266,0.334862628316134,0.737728714410694,"ENSG00000213096"
"KRT18P68",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213100"
"NPM1P46",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000213104"
"AHCYP5",NA,NA,0,NA,NA,NA,"ENSG00000213107"
"BTF3L4P3",NA,NA,0,NA,NA,NA,"ENSG00000213108"
"RPL7AP37",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000213109"
"RNF11P1",NA,NA,0,NA,NA,NA,"ENSG00000213110"
"COX5BP2",NA,NA,0,NA,NA,NA,"ENSG00000213111"
"TUBB8P8",NA,NA,0,NA,NA,NA,"ENSG00000213113"
"ENSG00000213115",NA,NA,0,NA,NA,NA,"ENSG00000213115"
"MEMO1P2",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000213117"
"CHCHD2P4",NA,NA,0,NA,NA,NA,"ENSG00000213118"
"LIN28AP1",NA,NA,0,NA,NA,NA,"ENSG00000213120"
"ENSG00000213121",0.0691220393237809,0.99998618434358,247.004521632323,1.19104139848879,0.0580349594997151,0.95372078178916,"ENSG00000213121"
"RPL23AP46",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213122"
"DYNLT2B",0.063713639738298,0.99998618434358,46.6129457841685,1.53252894983035,0.0415741834732394,0.966838154046572,"ENSG00000213123"
"TXNL4AP1",NA,NA,0,NA,NA,NA,"ENSG00000213126"
"RPL32P31",NA,NA,0,NA,NA,NA,"ENSG00000213128"
"EEF1DP5",NA,NA,0,NA,NA,NA,"ENSG00000213130"
"YWHAZP4",4.07631939886241,NA,1.12575917917374,5.81546882232995,0.700944244290393,0.483337811386661,"ENSG00000213131"
"PPP1R14BP5",NA,NA,0,NA,NA,NA,"ENSG00000213133"
"ARF1P2",-0.909809285087088,NA,1.33690983552643,5.29235853709682,-0.171909986579665,0.863508295316925,"ENSG00000213137"
"CRYGS",-0.474662871959469,0.99998618434358,8.47720964604912,2.60647726981101,-0.182108962720356,0.855497215113367,"ENSG00000213139"
"ELK2AP",NA,NA,0,NA,NA,NA,"ENSG00000213140"
"ENSG00000213144",-0.548985109242702,0.99998618434358,236.551016456463,1.3203006389892,-0.415803108042875,0.677554084372824,"ENSG00000213144"
"CRIP1",-0.599421039890507,0.99998618434358,2245.61662546208,1.12096717286487,-0.534735587625246,0.592832709228813,"ENSG00000213145"
"RPL23AP60",NA,NA,0,NA,NA,NA,"ENSG00000213147"
"JPT1P1",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213148"
"CNN2P9",0.873663331197672,0.99998618434358,7.03857961883939,2.70377613591611,0.323127096061025,0.746598990347587,"ENSG00000213149"
"ENSG00000213150",NA,NA,0,NA,NA,NA,"ENSG00000213150"
"RPL7AP60",0.929834698777426,0.99998618434358,5.74595899359267,3.19283239776174,0.29122565263033,0.770878744478444,"ENSG00000213152"
"ENSG00000213153",NA,NA,0,NA,NA,NA,"ENSG00000213153"
"ZCCHC10P1",NA,NA,0,NA,NA,NA,"ENSG00000213155"
"RPL32P10",-2.95117816537448,NA,0.808024061173409,6.02725822308938,-0.48963858128212,0.624389670303121,"ENSG00000213157"
"GAPDHP36",NA,NA,0,NA,NA,NA,"ENSG00000213158"
"CEND1P1",NA,NA,0,NA,NA,NA,"ENSG00000213159"
"KLHL23",0.282569004800357,0.99998618434358,9.6658085716395,2.29592282848873,0.123074260726069,0.902048293265843,"ENSG00000213160"
"Metazoa_SRP",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000213167"
"RPL8P4",-0.508573173460241,NA,1.08946385596684,5.85207068776368,-0.0869048240520464,0.930747164991503,"ENSG00000213169"
"SAR1AP2",NA,NA,0,NA,NA,NA,"ENSG00000213170"
"LINGO4",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213171"
"ENSG00000213172",3.07635152549313,NA,0.56287958958687,5.86003123706059,0.524971864661294,0.599602749827581,"ENSG00000213172"
"RPL28P1",NA,NA,0,NA,NA,NA,"ENSG00000213174"
"RPL13P6",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213176"
"PRDX2P4",NA,NA,0,NA,NA,NA,"ENSG00000213177"
"RPL22P1",-0.111974501758368,0.99998618434358,2212.85772810794,1.14427316617891,-0.0978564429088959,0.92204628744471,"ENSG00000213178"
"RPL17P41",-2.66880336631654,NA,0.651458010146294,6.044206322982,-0.441547363492357,0.65881678060049,"ENSG00000213179"
"RPL36AP48",NA,NA,0,NA,NA,NA,"ENSG00000213180"
"OR10N1P",NA,NA,0,NA,NA,NA,"ENSG00000213181"
"OR10D5P",NA,NA,0,NA,NA,NA,"ENSG00000213182"
"RPS7P8",NA,NA,0,NA,NA,NA,"ENSG00000213183"
"ENSG00000213184",NA,NA,0,NA,NA,NA,"ENSG00000213184"
"FAM24B",-0.773353104143561,0.99998618434358,6.41562282866656,2.84887684184502,-0.271458945779739,0.786038071106381,"ENSG00000213185"
"TRIM59",0.2809847233754,0.99998618434358,47.1981592994016,1.50895129472443,0.186211923710046,0.852278573726563,"ENSG00000213186"
"COPS5P1",NA,NA,0,NA,NA,NA,"ENSG00000213187"
"YBX1P4",0.677609253674391,NA,0.607168799866582,5.94159834981134,0.114044944437536,0.90920216532896,"ENSG00000213188"
"BTF3L4P2",-0.355530764387189,0.99998618434358,102.203750007473,1.29845590836033,-0.27381042521201,0.784230311532749,"ENSG00000213189"
"MLLT11",0.128328059814384,0.99998618434358,45.4008726836659,1.45734918070023,0.0880558081164355,0.92983231989881,"ENSG00000213190"
"CDK7P1",-2.95117816537448,NA,0.808024061173409,6.02725822308938,-0.48963858128212,0.624389670303121,"ENSG00000213194"
"NUDCP1",0.627208345592029,NA,1.29262062524672,5.29896921941486,0.118364217571599,0.905779076669585,"ENSG00000213197"
"ASIC3",0.162311878920754,0.99998618434358,25.4868950962601,1.70185724871196,0.0953733804898142,0.924018258970964,"ENSG00000213199"
"FABP5P10",NA,NA,0,NA,NA,NA,"ENSG00000213201"
"GIMAP1",0.502057745907577,0.99998618434358,339.351605976242,1.54913337875947,0.324089424959405,0.745870332889716,"ENSG00000213203"
"ENSG00000213204",-0.499911887985345,0.99998618434358,16.7147796917893,1.90369671560516,-0.262600593827484,0.792858442311848,"ENSG00000213204"
"STRADBP1",-3.95737899243794,NA,1.61604812234682,5.98768538031446,-0.660919661117883,0.508663836570863,"ENSG00000213205"
"ENSG00000213209",NA,NA,0,NA,NA,NA,"ENSG00000213209"
"RPL32P17",NA,NA,0,NA,NA,NA,"ENSG00000213210"
"KRT18P64",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213211"
"NCLP1",NA,NA,0,NA,NA,NA,"ENSG00000213212"
"CCDC183",-0.715745969705704,0.99998618434358,19.9564126746702,1.85297171179876,-0.386269237219438,0.699297281035309,"ENSG00000213213"
"ARHGEF35",-0.777488865391108,0.99998618434358,1095.41662840357,1.15182248885788,-0.675007540582097,0.499670974164774,"ENSG00000213214"
"OR2F1",-3.3518940015471,NA,1.055470040733,6.00818271774652,-0.557888160033237,0.576920756986876,"ENSG00000213215"
"ENSG00000213216",1.94993625093016,NA,2.13694000962703,4.27885161399434,0.455714856891211,0.648595037029844,"ENSG00000213216"
"CSH2",-0.360920698106117,0.99998618434358,234346.002896029,1.3229716286093,-0.272810610825807,0.784998802598346,"ENSG00000213218"
"DNLZ",-2.31361023650658,0.99998618434358,43.1797117060941,1.63003920020011,-1.41935864868928,0.155794481579945,"ENSG00000213221"
"TOMM40P4",1.21245263642845,NA,1.57406042004016,4.86094401244325,0.24942740202824,0.803030191064384,"ENSG00000213222"
"NOC2LP1",-0.434905555897605,0.99998618434358,82.0027100660153,1.31659089034477,-0.330327027998591,0.741152872657966,"ENSG00000213225"
"ENSG00000213226",NA,NA,0,NA,NA,NA,"ENSG00000213226"
"RPL12P38",-0.550670102049365,0.99998618434358,614.976567526221,1.2212335614854,-0.450913010759039,0.652052245896485,"ENSG00000213228"
"TCL1B",-2.32509447478724,0.99998618434358,90.0610776227321,1.54407968813159,-1.5058124866604,0.132115316960427,"ENSG00000213231"
"PPP1R2P10",NA,NA,0,NA,NA,NA,"ENSG00000213232"
"RPL23AP62",NA,NA,0,NA,NA,NA,"ENSG00000213233"
"ST13P10",-3.44877438753812,NA,1.13375306624656,6.00430477911235,-0.574383632145997,0.56570822653741,"ENSG00000213234"
"EEF1A1P16",0.28527267924679,0.99998618434358,21.5976278899223,1.82451231780322,0.156355578673357,0.875752749541017,"ENSG00000213235"
"YWHAZP2",NA,NA,0,NA,NA,NA,"ENSG00000213236"
"PTMAP10",1.67757898977597,NA,0.888608594660017,5.85337929330468,0.286600082741066,0.774418551069613,"ENSG00000213237"
"ENSG00000213238",NA,NA,0,NA,NA,NA,"ENSG00000213238"
"NPM1P32",NA,NA,0,NA,NA,NA,"ENSG00000213239"
"H3P4",NA,NA,0,NA,NA,NA,"ENSG00000213244"
"SUPT4H1",-0.199933347790091,0.99998618434358,1578.43475194297,1.12947869308583,-0.177013828604289,0.859497527451264,"ENSG00000213246"
"ENSG00000213247",NA,NA,0,NA,NA,NA,"ENSG00000213247"
"RBMS2P1",NA,NA,0,NA,NA,NA,"ENSG00000213250"
"ENSG00000213252",-2.66880336631654,NA,0.651458010146293,6.044206322982,-0.441547363492357,0.65881678060049,"ENSG00000213252"
"RPL12P42",-2.81563769346387,NA,0.729741035659851,6.03498683889805,-0.466552416538159,0.64082013758734,"ENSG00000213253"
"YWHAZP5",0.317870633266577,0.99998618434358,5.88762663362782,3.20851750568996,0.0990708739169625,0.921081997539975,"ENSG00000213260"
"EEF1B2P6",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213261"
"VDAC2P3",NA,NA,0,NA,NA,NA,"ENSG00000213262"
"NIP7P2",NA,NA,0,NA,NA,NA,"ENSG00000213264"
"TSGA13",0.0787265262547345,NA,1.73836461395017,5.16514416785705,0.0152418836137535,0.987839207244649,"ENSG00000213265"
"RPS6P26",1.01994798334552,NA,2.78839801977332,3.8025186729109,0.268229579150161,0.78852260806981,"ENSG00000213269"
"RPL6P25",NA,NA,0,NA,NA,NA,"ENSG00000213270"
"RPL7AP9",NA,NA,0,NA,NA,NA,"ENSG00000213272"
"IFITM9P",-0.442821033185609,NA,2.10064468642013,4.33554240358112,-0.102137401036568,0.918647614499066,"ENSG00000213275"
"MARCKSL1P1",NA,NA,0,NA,NA,NA,"ENSG00000213277"
"ENSG00000213279",1.51141777257347,NA,4.76877197837323,3.39587892847389,0.445074104350563,0.656266202084661,"ENSG00000213279"
"ENSG00000213280",NA,NA,0,NA,NA,NA,"ENSG00000213280"
"NRAS",-0.257313276220514,0.99998618434358,2230.04409249364,1.12301698531461,-0.229126789340972,0.818770372376296,"ENSG00000213281"
"RPL23AP45",NA,NA,0,NA,NA,NA,"ENSG00000213285"
"ENSG00000213287",-3.54022509784365,NA,1.21203609176011,6.00087318882785,-0.589951659774227,0.55522305853257,"ENSG00000213287"
"PGK1P2",-2.66880336631654,NA,0.651458010146293,6.044206322982,-0.441547363492357,0.65881678060049,"ENSG00000213290"
"RPL31P39",1.67757898977597,NA,0.888608594660017,5.85337929330468,0.286600082741066,0.774418551069613,"ENSG00000213291"
"ENSG00000213293",-0.373180676698837,NA,2.02236166090657,4.36292757262248,-0.0855344652156406,0.931836496579431,"ENSG00000213293"
"RPL22P10",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213295"
"ENSG00000213296",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213296"
"ZNF625-ZNF20",-0.585749512478644,0.99998618434358,47.4872576174735,1.44855991719683,-0.404366782157104,0.685943023383532,"ENSG00000213297"
"HNRNPA3P6",-0.952613005258308,0.99998618434358,21.9385385470178,1.75900380625641,-0.541563924915944,0.588118949238319,"ENSG00000213300"
"HMGB3P11",-1.00507993197632,NA,1.41519286103999,5.18083666630261,-0.193999540366442,0.846176241801017,"ENSG00000213301"
"RPL31P37",NA,NA,0,NA,NA,NA,"ENSG00000213302"
"ENSG00000213303",NA,NA,0,NA,NA,NA,"ENSG00000213303"
"ENSG00000213304",-0.337026612616371,NA,3.96644029629959,3.2680234904892,-0.10312857713453,0.917860924666253,"ENSG00000213304"
"HNRNPCP6",-4.04726105946674,NA,1.70692805087929,5.39576372701092,-0.750081223758252,0.4532057872158,"ENSG00000213305"
"RPL18P11",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213307"
"RPL9P18",3.26038749942307,NA,2.01436777383376,4.84698929491853,0.672662409805852,0.501162087288307,"ENSG00000213309"
"CYCSP19",NA,NA,0,NA,NA,NA,"ENSG00000213310"
"RPL7AP34",-2.66880336631654,NA,0.651458010146294,6.044206322982,-0.441547363492357,0.65881678060049,"ENSG00000213312"
"ENSG00000213315",-0.324851673792916,NA,2.9552594658463,3.70493879536555,-0.0876807126204805,0.930130449672943,"ENSG00000213315"
"LTC4S",-0.325877984799739,0.99998618434358,19.7387423688022,1.87967460661435,-0.173369360661156,0.862361107047636,"ENSG00000213316"
"ENSG00000213318",NA,NA,0,NA,NA,NA,"ENSG00000213318"
"RPS7P11",-3.95737899243794,NA,1.61604812234682,5.98768538031446,-0.660919661117883,0.508663836570863,"ENSG00000213326"
"ENSG00000213328",NA,NA,0,NA,NA,NA,"ENSG00000213328"
"ENSG00000213331",-4.88818848768796,NA,3.07553019366652,4.35437738417552,-1.12259183263545,0.261610885702909,"ENSG00000213331"
"SLC25A5P6",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213332"
"NPM1P50",-3.54022509784365,NA,1.21203609176011,6.00087318882785,-0.589951659774227,0.55522305853257,"ENSG00000213333"
"CLNS1AP1",NA,NA,0,NA,NA,NA,"ENSG00000213335"
"ANKRD39",-0.102652251762715,0.99998618434358,39.9228968609158,1.50449195730943,-0.0682305088199299,0.945602141027665,"ENSG00000213337"
"QTRT1",0.346608298666129,0.99998618434358,86.3278340734364,1.33063688788115,0.260483007665641,0.794491220956747,"ENSG00000213339"
"CHUK",-0.289693230814653,0.99998618434358,831.734161679633,1.13319081494801,-0.255643821846495,0.798225877510861,"ENSG00000213341"
"RPL21P18",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000213343"
"PCNPP3",-4.35142137799655,NA,2.110940081466,4.94854170408288,-0.879334082282532,0.379220161483106,"ENSG00000213344"
"MXD3",1.01483013026205,0.99998618434358,93.2958974021978,1.43130545048617,0.709024149888726,0.478309490497561,"ENSG00000213347"
"GAPDHP44",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213352"
"CNN2P8",NA,NA,0,NA,NA,NA,"ENSG00000213355"
"NAA50P2",-1.61664366154466,0.99998618434358,6.03078965951282,2.81669179791954,-0.573951208555632,0.566000818836671,"ENSG00000213358"
"RPL36P12",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000213361"
"FTH1P12",1.94071634685749,NA,3.8358741734335,3.68175652711708,0.527116970544799,0.598112362469349,"ENSG00000213362"
"RPS3P6",-4.46689993671005,NA,2.28010303551203,5.33840397946536,-0.836748203000817,0.402734117997396,"ENSG00000213363"
"ENSG00000213365",3.66129554720261,NA,0.844319384380305,5.83036087109281,0.627970657074672,0.530023162408209,"ENSG00000213365"
"GSTM2",-0.354389694118446,0.99998618434358,57.8381430069976,1.47367910120585,-0.240479554760913,0.809958511225355,"ENSG00000213366"
"ST13P11",0.520436567411555,NA,0.68545182538014,5.93305302029733,0.0877181723526,0.930100675849574,"ENSG00000213368"
"RANP6",NA,NA,0,NA,NA,NA,"ENSG00000213370"
"NAP1L1P3",-0.0151914785715008,NA,4.24788009109302,3.16897066861902,-0.00479382113628743,0.996175098777943,"ENSG00000213371"
"LINC00671",0.0658104564753889,0.99998618434358,8.1053332167953,2.8842920441005,0.0228168491502089,0.981796367845174,"ENSG00000213373"
"GAPDHP71",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213376"
"COG8",0.211126087301928,0.99998618434358,230.710874610727,1.19829674298533,0.176188484645253,0.860145867195157,"ENSG00000213380"
"PP1P",NA,NA,0,NA,NA,NA,"ENSG00000213383"
"EIF4E2P1",NA,NA,0,NA,NA,NA,"ENSG00000213384"
"RPL7AP39",-1.12375853116577,NA,4.50562146569848,3.24167838878611,-0.346659475860766,0.728847157997953,"ENSG00000213385"
"ENSG00000213386",-3.44877438753812,NA,1.13375306624656,6.00430477911235,-0.574383632145997,0.56570822653741,"ENSG00000213386"
"ARHGAP19",0.67060638736107,0.99998618434358,166.189696818227,1.32508392968863,0.506085971111768,0.612796298502413,"ENSG00000213390"
"ENSG00000213393",0.677609253674391,NA,0.607168799866582,5.94159834981134,0.114044944437536,0.90920216532896,"ENSG00000213393"
"RPSAP46",3.07635152549313,NA,0.56287958958687,5.86003123706059,0.524971864661294,0.59960274982758,"ENSG00000213394"
"HAUS7",-0.891411381510513,0.99998618434358,202.194069583098,1.20850320006244,-0.737616070412108,0.460747786995014,"ENSG00000213397"
"LCAT",-1.0260771375908,0.99998618434358,97.3015606511294,1.35695153246957,-0.756163439178554,0.449551210177535,"ENSG00000213398"
"RPS2P17",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213399"
"RPL12P18",-2.95117816537448,NA,0.808024061173409,6.02725822308938,-0.48963858128212,0.624389670303121,"ENSG00000213400"
"MAGEA12",0.274757914672536,NA,2.04519536785512,4.35468682461803,0.0630947587595203,0.949691047889196,"ENSG00000213401"
"PTPRCAP",0.787955198658138,0.99998618434358,284.792764158265,1.39907972545572,0.563195352145839,0.573301867470326,"ENSG00000213402"
"CISD1P1",NA,NA,0,NA,NA,NA,"ENSG00000213403"
"ANXA2P1",1.49589097533103,NA,1.93378324034715,4.89906472270983,0.305342154063971,0.760105573583713,"ENSG00000213406"
"C1QBPP2",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213409"
"RBM22P2",0.249859757267432,0.99998618434358,6.76743521909182,3.04403966698362,0.0820816364443177,0.934581795837081,"ENSG00000213411"
"HNRNPA1P33",-3.74096130884074,NA,1.38119904580614,5.8544058717003,-0.63899930937898,0.522823381166708,"ENSG00000213412"
"PVRIG",-0.332649085207344,0.99998618434358,43.5044335417131,1.78695604090658,-0.186154039378932,0.852323965156715,"ENSG00000213413"
"ENSG00000213414",NA,NA,0,NA,NA,NA,"ENSG00000213414"
"KRTAP4-12",NA,NA,0,NA,NA,NA,"ENSG00000213416"
"KRTAP2-4",NA,NA,0,NA,NA,NA,"ENSG00000213417"
"GPC2",-1.4097874745084,0.99998618434358,17.9643728271366,1.87132434544119,-0.753363508545615,0.451231504884718,"ENSG00000213420"
"RPL7AP17",3.07635152549313,NA,0.56287958958687,5.86003123706059,0.524971864661294,0.599602749827581,"ENSG00000213421"
"RBMX2P2",NA,NA,0,NA,NA,NA,"ENSG00000213423"
"KRT222",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213424"
"HSPD1P1",NA,NA,0,NA,NA,NA,"ENSG00000213430"
"ABRAXAS1P1",NA,NA,0,NA,NA,NA,"ENSG00000213431"
"RPL17P34",0.626995603773377,NA,3.87786187574017,3.28364100077276,0.190945235373119,0.848568499422691,"ENSG00000213432"
"RPLP1P6",-0.301255428894015,NA,4.45964889587414,3.22422382574646,-0.0934350234894968,0.925557967486241,"ENSG00000213433"
"VTI1BP2",0.520436567411555,NA,0.68545182538014,5.93305302029733,0.0877181723526,0.930100675849574,"ENSG00000213434"
"ATP6V0CP3",NA,NA,0,NA,NA,NA,"ENSG00000213435"
"YBX2P1",NA,NA,0,NA,NA,NA,"ENSG00000213438"
"OR5AC1",NA,NA,0,NA,NA,NA,"ENSG00000213439"
"H2AZP1",-0.226197769800235,NA,0.932897804939729,5.86952526213099,-0.0385376601510889,0.969259005315365,"ENSG00000213440"
"RPL18AP3",NA,NA,0,NA,NA,NA,"ENSG00000213442"
"NPM1P7",-0.413642238505679,0.99998618434358,26.7576981374667,1.78751429729164,-0.231406394417326,0.816999097942693,"ENSG00000213443"
"SIPA1",0.769453546676646,0.99998618434358,1100.06743542579,1.3395080471612,0.574429954569769,0.565676887540687,"ENSG00000213445"
"RPS23P2",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213448"
"GAPDHP28",NA,NA,0,NA,NA,NA,"ENSG00000213449"
"VDAC1P7",-2.66880336631654,NA,0.651458010146294,6.044206322982,-0.441547363492357,0.65881678060049,"ENSG00000213450"
"OR6C69P",NA,NA,0,NA,NA,NA,"ENSG00000213451"
"AKR1B1P2",NA,NA,0,NA,NA,NA,"ENSG00000213452"
"FTH1P3",0.930709456466479,NA,5.20447631622073,2.94742720494611,0.3157701248413,0.752176995672936,"ENSG00000213453"
"PPIAP82",NA,NA,0,NA,NA,NA,"ENSG00000213455"
"RPL32P15",3.07635152549313,NA,0.56287958958687,5.86003123706059,0.524971864661294,0.599602749827581,"ENSG00000213461"
"ERV3-1",-0.556084157976261,0.99998618434358,1323.55046625362,1.18169209621958,-0.470582954523656,0.637938582401945,"ENSG00000213462"
"SYNJ2BP",-0.230172181510457,0.99998618434358,515.71430915896,1.15506511504693,-0.199272039742196,0.842049949598903,"ENSG00000213463"
"ARL2",-0.68498844933315,0.99998618434358,564.354491754182,1.21499056062578,-0.563780881540635,0.572903264605459,"ENSG00000213465"
"HMGB1P37",NA,NA,0,NA,NA,NA,"ENSG00000213467"
"FIRRE",-1.78972928495521,0.99998618434358,29.7121099599199,1.64240992269943,-1.08969707270987,0.275846606030571,"ENSG00000213468"
"RPL31P51",2.10533117858699,NA,1.24833141496701,5.81495603291321,0.362054530880476,0.717311280926378,"ENSG00000213470"
"TTLL13",NA,NA,0,NA,NA,NA,"ENSG00000213471"
"CFL1P2",-0.226197769800235,NA,0.932897804939729,5.86952526213099,-0.0385376601510889,0.969259005315365,"ENSG00000213478"
"ENSG00000213480",NA,NA,0,NA,NA,NA,"ENSG00000213480"
"NDUFAF4P2",NA,NA,0,NA,NA,NA,"ENSG00000213483"
"EIF4A1P8",2.07638370471775,NA,0.281439794793435,5.94815312189011,0.349080405660093,0.727028946424837,"ENSG00000213484"
"ENSG00000213486",0.520436567411555,NA,0.68545182538014,5.93305302029733,0.0877181723526,0.930100675849574,"ENSG00000213486"
"ASS1P4",NA,NA,0,NA,NA,NA,"ENSG00000213487"
"ENSG00000213488",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213488"
"FBLIM1P1",NA,NA,0,NA,NA,NA,"ENSG00000213489"
"NT5C3AP1",-0.845973255207235,NA,5.1784763880597,2.94742699832393,-0.287020935781718,0.77409628993075,"ENSG00000213492"
"ACTN4P1",-1.76500363467705,NA,0.325729005073147,6.1142170575278,-0.288672060227889,0.772832345567545,"ENSG00000213493"
"RPL26P13",-1.92214557726661,NA,0.404012030586705,6.10591523343271,-0.314800566955462,0.752913081236791,"ENSG00000213495"
